,realtime_start,date,value
2132,2003-12-10 00:00:00,1998-07-01 00:00:00,8789.5
2133,2009-07-31 00:00:00,1998-07-01 00:00:00,8847.2
2134,2013-07-31 00:00:00,1998-07-01 00:00:00,9146.5
2135,2017-10-27 00:00:00,1998-07-01 00:00:00,9146.521
2136,2018-07-27 00:00:00,1998-07-01 00:00:00,9121.097
2137,1999-01-29 00:00:00,1998-10-01 00:00:00,8672.8
2138,1999-02-26 00:00:00,1998-10-01 00:00:00,8680.0
2139,1999-03-31 00:00:00,1998-10-01 00:00:00,8681.2
2140,1999-10-28 00:00:00,1998-10-01 00:00:00,8947.6
2141,2000-07-28 00:00:00,1998-10-01 00:00:00,8974.9
2142,2001-07-27 00:00:00,1998-10-01 00:00:00,8984.5
2143,2003-12-10 00:00:00,1998-10-01 00:00:00,8953.8
2144,2009-07-31 00:00:00,1998-10-01 00:00:00,9027.5
2145,2013-07-31 00:00:00,1998-10-01 00:00:00,9325.6
2146,2014-07-30 00:00:00,1998-10-01 00:00:00,9325.7
2147,2017-10-27 00:00:00,1998-10-01 00:00:00,9325.65
2148,2018-07-27 00:00:00,1998-10-01 00:00:00,9293.991
2149,1999-04-30 00:00:00,1999-01-01 00:00:00,8807.9
2150,1999-05-27 00:00:00,1999-01-01 00:00:00,8799.7
2151,1999-06-25 00:00:00,1999-01-01 00:00:00,8808.7
2152,1999-10-28 00:00:00,1999-01-01 00:00:00,9072.7
2153,2000-07-28 00:00:00,1999-01-01 00:00:00,9104.5
2154,2001-07-27 00:00:00,1999-01-01 00:00:00,9093.1
2155,2002-07-31 00:00:00,1999-01-01 00:00:00,9092.7
2156,2003-12-10 00:00:00,1999-01-01 00:00:00,9066.6
2157,2009-07-31 00:00:00,1999-01-01 00:00:00,9148.6
2158,2013-07-31 00:00:00,1999-01-01 00:00:00,9450.3
2159,2014-07-30 00:00:00,1999-01-01 00:00:00,9447.1
2160,2017-10-27 00:00:00,1999-01-01 00:00:00,9447.103
2161,2018-07-27 00:00:00,1999-01-01 00:00:00,9417.264
2162,2021-07-29 00:00:00,1999-01-01 00:00:00,9411.682
2163,1999-07-29 00:00:00,1999-04-01 00:00:00,8893.3
2164,1999-08-26 00:00:00,1999-04-01 00:00:00,8881.9
2165,1999-09-30 00:00:00,1999-04-01 00:00:00,8873.4
2166,1999-10-28 00:00:00,1999-04-01 00:00:00,9146.2
2167,2000-07-28 00:00:00,1999-04-01 00:00:00,9191.5
2168,2001-07-27 00:00:00,1999-04-01 00:00:00,9161.4
2169,2002-07-31 00:00:00,1999-04-01 00:00:00,9171.7
2170,2003-12-10 00:00:00,1999-04-01 00:00:00,9174.1
2171,2009-07-31 00:00:00,1999-04-01 00:00:00,9252.6
2172,2013-07-31 00:00:00,1999-04-01 00:00:00,9561.5
2173,2014-07-30 00:00:00,1999-04-01 00:00:00,9557.0
2174,2017-10-27 00:00:00,1999-04-01 00:00:00,9557.005
2175,2018-07-27 00:00:00,1999-04-01 00:00:00,9524.152
2176,2021-07-29 00:00:00,1999-04-01 00:00:00,9526.21
2177,1999-10-28 00:00:00,1999-07-01 00:00:00,9276.3
2178,1999-11-24 00:00:00,1999-07-01 00:00:00,9295.3
2179,1999-12-22 00:00:00,1999-07-01 00:00:00,9297.8
2180,2000-07-28 00:00:00,1999-07-01 00:00:00,9340.9
2181,2001-07-27 00:00:00,1999-07-01 00:00:00,9297.4
2182,2002-07-31 00:00:00,1999-07-01 00:00:00,9316.5
2183,2003-12-10 00:00:00,1999-07-01 00:00:00,9313.5
2184,2009-07-31 00:00:00,1999-07-01 00:00:00,9405.1
2185,2013-07-31 00:00:00,1999-07-01 00:00:00,9718.7
2186,2014-07-30 00:00:00,1999-07-01 00:00:00,9712.3
2187,2017-10-27 00:00:00,1999-07-01 00:00:00,9712.28
2188,2018-07-27 00:00:00,1999-07-01 00:00:00,9681.856
2189,2021-07-29 00:00:00,1999-07-01 00:00:00,9686.626
2190,2000-01-28 00:00:00,1999-10-01 00:00:00,9477.1
2191,2000-02-25 00:00:00,1999-10-01 00:00:00,9501.6
2192,2000-03-30 00:00:00,1999-10-01 00:00:00,9507.9
2193,2000-07-28 00:00:00,1999-10-01 00:00:00,9559.7
2194,2001-07-27 00:00:00,1999-10-01 00:00:00,9522.5
2195,2002-07-31 00:00:00,1999-10-01 00:00:00,9516.4
2196,2003-12-10 00:00:00,1999-10-01 00:00:00,9519.5
2197,2009-07-31 00:00:00,1999-10-01 00:00:00,9607.7
2198,2013-07-31 00:00:00,1999-10-01 00:00:00,9932.3
2199,2014-07-30 00:00:00,1999-10-01 00:00:00,9926.1
2200,2017-10-27 00:00:00,1999-10-01 00:00:00,9926.101
2201,2018-07-27 00:00:00,1999-10-01 00:00:00,9899.378
2202,2021-07-29 00:00:00,1999-10-01 00:00:00,9900.169
2203,2000-04-27 00:00:00,2000-01-01 00:00:00,9697.2
2204,2000-05-25 00:00:00,2000-01-01 00:00:00,9697.6
2205,2000-06-29 00:00:00,2000-01-01 00:00:00,9707.0
2206,2000-07-28 00:00:00,2000-01-01 00:00:00,9752.7
2207,2001-07-27 00:00:00,2000-01-01 00:00:00,9668.7
2208,2002-07-31 00:00:00,2000-01-01 00:00:00,9649.5
2209,2003-12-10 00:00:00,2000-01-01 00:00:00,9629.4
2210,2009-07-31 00:00:00,2000-01-01 00:00:00,9709.5
2211,2013-07-31 00:00:00,2000-01-01 00:00:00,10036.1
2212,2014-07-30 00:00:00,2000-01-01 00:00:00,10031.0
2213,2017-10-27 00:00:00,2000-01-01 00:00:00,10031.031
2214,2018-07-27 00:00:00,2000-01-01 00:00:00,10002.857
2215,2021-07-29 00:00:00,2000-01-01 00:00:00,10002.179
2216,2000-07-28 00:00:00,2000-04-01 00:00:00,9937.3
2217,2000-08-25 00:00:00,2000-04-01 00:00:00,9942.9
2218,2000-09-28 00:00:00,2000-04-01 00:00:00,9945.7
2219,2001-07-27 00:00:00,2000-04-01 00:00:00,9857.6
2220,2002-07-31 00:00:00,2000-04-01 00:00:00,9820.7
2221,2003-12-10 00:00:00,2000-04-01 00:00:00,9822.8
2222,2009-07-31 00:00:00,2000-04-01 00:00:00,9949.1
2223,2013-07-31 00:00:00,2000-04-01 00:00:00,10283.7
2224,2014-07-30 00:00:00,2000-04-01 00:00:00,10278.3
2225,2017-10-27 00:00:00,2000-04-01 00:00:00,10278.34
2226,2018-07-27 00:00:00,2000-04-01 00:00:00,10247.679
2227,2021-07-29 00:00:00,2000-04-01 00:00:00,10247.72
2228,2000-10-27 00:00:00,2000-07-01 00:00:00,10063.3
2229,2000-11-29 00:00:00,2000-07-01 00:00:00,10052.2
2230,2000-12-21 00:00:00,2000-07-01 00:00:00,10039.4
2231,2001-07-27 00:00:00,2000-07-01 00:00:00,9937.5
2232,2002-07-31 00:00:00,2000-07-01 00:00:00,9874.8
2233,2003-12-10 00:00:00,2000-07-01 00:00:00,9862.1
2234,2009-07-31 00:00:00,2000-07-01 00:00:00,10017.5
2235,2013-07-31 00:00:00,2000-07-01 00:00:00,10363.8
2236,2014-07-30 00:00:00,2000-07-01 00:00:00,10357.4
2237,2017-10-27 00:00:00,2000-07-01 00:00:00,10357.445
2238,2018-07-27 00:00:00,2000-07-01 00:00:00,10319.825
2239,2021-07-29 00:00:00,2000-07-01 00:00:00,10318.165
2240,2001-01-31 00:00:00,2000-10-01 00:00:00,10125.0
2241,2001-02-28 00:00:00,2000-10-01 00:00:00,10112.8
2242,2001-03-29 00:00:00,2000-10-01 00:00:00,10114.4
2243,2001-07-27 00:00:00,2000-10-01 00:00:00,10027.9
2244,2002-07-31 00:00:00,2000-10-01 00:00:00,9953.6
2245,2009-07-31 00:00:00,2000-10-01 00:00:00,10129.8
2246,2013-07-31 00:00:00,2000-10-01 00:00:00,10475.3
2247,2014-07-30 00:00:00,2000-10-01 00:00:00,10472.3
2248,2017-10-27 00:00:00,2000-10-01 00:00:00,10472.285
2249,2018-07-27 00:00:00,2000-10-01 00:00:00,10439.025
2250,2021-07-29 00:00:00,2000-10-01 00:00:00,10435.744
2251,2001-04-27 00:00:00,2001-01-01 00:00:00,10243.6
2252,2001-05-25 00:00:00,2001-01-01 00:00:00,10229.4
2253,2001-06-29 00:00:00,2001-01-01 00:00:00,10226.8
2254,2001-07-27 00:00:00,2001-01-01 00:00:00,10141.7
2255,2002-07-31 00:00:00,2001-01-01 00:00:00,10028.1
2256,2003-12-10 00:00:00,2001-01-01 00:00:00,10024.8
2257,2004-07-30 00:00:00,2001-01-01 00:00:00,10021.5
2258,2009-07-31 00:00:00,2001-01-01 00:00:00,10165.1
2259,2013-07-31 00:00:00,2001-01-01 00:00:00,10512.5
2260,2014-07-30 00:00:00,2001-01-01 00:00:00,10508.1
2261,2017-10-27 00:00:00,2001-01-01 00:00:00,10508.121
2262,2018-07-27 00:00:00,2001-01-01 00:00:00,10472.879
2263,2021-07-29 00:00:00,2001-01-01 00:00:00,10470.231
2264,2001-07-27 00:00:00,2001-04-01 00:00:00,10217.6
2265,2001-08-29 00:00:00,2001-04-01 00:00:00,10201.6
2266,2001-09-28 00:00:00,2001-04-01 00:00:00,10202.6
2267,2002-07-31 00:00:00,2001-04-01 00:00:00,10049.9
2268,2003-12-10 00:00:00,2001-04-01 00:00:00,10088.2
2269,2004-07-30 00:00:00,2001-04-01 00:00:00,10128.9
2270,2009-07-31 00:00:00,2001-04-01 00:00:00,10301.3
2271,2013-07-31 00:00:00,2001-04-01 00:00:00,10641.6
2272,2014-07-30 00:00:00,2001-04-01 00:00:00,10638.4
2273,2017-10-27 00:00:00,2001-04-01 00:00:00,10638.384
2274,2018-07-27 00:00:00,2001-04-01 00:00:00,10597.822
2275,2021-07-29 00:00:00,2001-04-01 00:00:00,10599.0
2276,2001-10-31 00:00:00,2001-07-01 00:00:00,10247.7
2277,2001-11-30 00:00:00,2001-07-01 00:00:00,10229.7
2278,2001-12-21 00:00:00,2001-07-01 00:00:00,10224.9
2279,2002-07-31 00:00:00,2001-07-01 00:00:00,10097.7
2280,2003-12-10 00:00:00,2001-07-01 00:00:00,10096.2
2281,2004-07-30 00:00:00,2001-07-01 00:00:00,10135.1
2282,2009-07-31 00:00:00,2001-07-01 00:00:00,10305.2
2283,2013-07-31 00:00:00,2001-07-01 00:00:00,10644.3
2284,2014-07-30 00:00:00,2001-07-01 00:00:00,10639.5
2285,2017-10-27 00:00:00,2001-07-01 00:00:00,10639.486
2286,2018-07-27 00:00:00,2001-07-01 00:00:00,10596.294
2287,2021-07-29 00:00:00,2001-07-01 00:00:00,10598.02
2288,2002-01-30 00:00:00,2001-10-01 00:00:00,10221.6
2289,2002-02-28 00:00:00,2001-10-01 00:00:00,10253.2
2290,2002-03-28 00:00:00,2001-10-01 00:00:00,10263.3
2291,2002-07-31 00:00:00,2001-10-01 00:00:00,10152.9
2292,2003-12-10 00:00:00,2001-10-01 00:00:00,10193.9
2293,2004-07-30 00:00:00,2001-10-01 00:00:00,10226.3
2294,2009-07-31 00:00:00,2001-10-01 00:00:00,10373.1
2295,2013-07-31 00:00:00,2001-10-01 00:00:00,10702.7
2296,2014-07-30 00:00:00,2001-10-01 00:00:00,10701.3
2297,2017-10-27 00:00:00,2001-10-01 00:00:00,10701.317
2298,2018-07-27 00:00:00,2001-10-01 00:00:00,10660.294
2299,2021-07-29 00:00:00,2001-10-01 00:00:00,10660.465
2300,2002-04-26 00:00:00,2002-01-01 00:00:00,10431.3
2301,2002-05-24 00:00:00,2002-01-01 00:00:00,10428.8
2302,2002-06-27 00:00:00,2002-01-01 00:00:00,10449.8
2303,2002-07-31 00:00:00,2002-01-01 00:00:00,10313.1
2304,2003-12-10 00:00:00,2002-01-01 00:00:00,10329.3
2305,2004-07-30 00:00:00,2002-01-01 00:00:00,10338.2
2306,2005-07-29 00:00:00,2002-01-01 00:00:00,10333.3
2307,2009-07-31 00:00:00,2002-01-01 00:00:00,10498.7
2308,2013-07-31 00:00:00,2002-01-01 00:00:00,10837.3
2309,2014-07-30 00:00:00,2002-01-01 00:00:00,10834.4
2310,2017-10-27 00:00:00,2002-01-01 00:00:00,10834.445
2311,2018-07-27 00:00:00,2002-01-01 00:00:00,10788.952
2312,2021-07-29 00:00:00,2002-01-01 00:00:00,10783.5
2313,2002-07-31 00:00:00,2002-04-01 00:00:00,10369.9
2314,2002-08-29 00:00:00,2002-04-01 00:00:00,10371.0
2315,2002-09-27 00:00:00,2002-04-01 00:00:00,10376.9
2316,2003-12-10 00:00:00,2002-04-01 00:00:00,10428.3
2317,2004-07-30 00:00:00,2002-04-01 00:00:00,10445.7
2318,2005-07-29 00:00:00,2002-04-01 00:00:00,10426.6
2319,2009-07-31 00:00:00,2002-04-01 00:00:00,10601.9
2320,2013-07-31 00:00:00,2002-04-01 00:00:00,10938.0
2321,2014-07-30 00:00:00,2002-04-01 00:00:00,10934.8
2322,2017-10-27 00:00:00,2002-04-01 00:00:00,10934.752
2323,2018-07-27 00:00:00,2002-04-01 00:00:00,10893.207
2324,2021-07-29 00:00:00,2002-04-01 00:00:00,10887.46
2325,2002-10-31 00:00:00,2002-07-01 00:00:00,10486.1
2326,2002-11-26 00:00:00,2002-07-01 00:00:00,10503.7
2327,2002-12-20 00:00:00,2002-07-01 00:00:00,10506.2
2328,2003-12-10 00:00:00,2002-07-01 00:00:00,10542.0
2329,2004-07-30 00:00:00,2002-07-01 00:00:00,10546.5
2330,2005-07-29 00:00:00,2002-07-01 00:00:00,10527.4
2331,2009-07-31 00:00:00,2002-07-01 00:00:00,10701.7
2332,2013-07-31 00:00:00,2002-07-01 00:00:00,11039.8
2333,2014-07-30 00:00:00,2002-07-01 00:00:00,11037.1
2334,2017-10-27 00:00:00,2002-07-01 00:00:00,11037.057
2335,2018-07-27 00:00:00,2002-07-01 00:00:00,10992.051
2336,2021-07-29 00:00:00,2002-07-01 00:00:00,10984.04
2337,2003-01-30 00:00:00,2002-10-01 00:00:00,10572.3
2338,2003-02-28 00:00:00,2002-10-01 00:00:00,10586.3
2339,2003-03-27 00:00:00,2002-10-01 00:00:00,10588.8
2340,2003-12-10 00:00:00,2002-10-01 00:00:00,10623.7
2341,2004-07-30 00:00:00,2002-10-01 00:00:00,10617.5
2342,2005-07-29 00:00:00,2002-10-01 00:00:00,10591.1
2343,2009-07-31 00:00:00,2002-10-01 00:00:00,10766.9
2344,2013-07-31 00:00:00,2002-10-01 00:00:00,11105.7
2345,2014-07-30 00:00:00,2002-10-01 00:00:00,11103.8
2346,2017-10-27 00:00:00,2002-10-01 00:00:00,11103.834
2347,2018-07-27 00:00:00,2002-10-01 00:00:00,11071.463
2348,2021-07-29 00:00:00,2002-10-01 00:00:00,11061.433
2349,2003-04-25 00:00:00,2003-01-01 00:00:00,10697.6
2350,2003-05-29 00:00:00,2003-01-01 00:00:00,10704.2
2351,2003-06-26 00:00:00,2003-01-01 00:00:00,10688.4
2352,2003-12-10 00:00:00,2003-01-01 00:00:00,10735.8
2353,2004-07-30 00:00:00,2003-01-01 00:00:00,10744.6
2354,2005-07-29 00:00:00,2003-01-01 00:00:00,10717.0
2355,2006-07-28 00:00:00,2003-01-01 00:00:00,10705.6
2356,2009-07-31 00:00:00,2003-01-01 00:00:00,10888.4
2357,2011-07-29 00:00:00,2003-01-01 00:00:00,10887.4
2358,2013-07-31 00:00:00,2003-01-01 00:00:00,11230.8
2359,2014-07-30 00:00:00,2003-01-01 00:00:00,11230.1
2360,2017-10-27 00:00:00,2003-01-01 00:00:00,11230.078
2361,2018-07-27 00:00:00,2003-01-01 00:00:00,11183.507
2362,2021-07-29 00:00:00,2003-01-01 00:00:00,11174.129
2363,2003-07-31 00:00:00,2003-04-01 00:00:00,10777.3
2364,2003-08-28 00:00:00,2003-04-01 00:00:00,10793.9
2365,2003-09-26 00:00:00,2003-04-01 00:00:00,10802.7
2366,2003-12-10 00:00:00,2003-04-01 00:00:00,10846.7
2367,2004-07-30 00:00:00,2003-04-01 00:00:00,10884.0
2368,2005-07-29 00:00:00,2003-04-01 00:00:00,10844.6
2369,2006-07-28 00:00:00,2003-04-01 00:00:00,10831.8
2370,2009-07-31 00:00:00,2003-04-01 00:00:00,11008.1
2371,2011-07-29 00:00:00,2003-04-01 00:00:00,11011.6
2372,2013-07-31 00:00:00,2003-04-01 00:00:00,11371.4
2373,2014-07-30 00:00:00,2003-04-01 00:00:00,11370.7
2374,2017-10-27 00:00:00,2003-04-01 00:00:00,11370.653
2375,2018-07-27 00:00:00,2003-04-01 00:00:00,11312.875
2376,2021-07-29 00:00:00,2003-04-01 00:00:00,11312.766
2377,2003-10-30 00:00:00,2003-07-01 00:00:00,11038.4
2378,2003-11-25 00:00:00,2003-07-01 00:00:00,11063.4
2379,2003-12-10 00:00:00,2003-07-01 00:00:00,
2380,2003-12-23 00:00:00,2003-07-01 00:00:00,11107.0
2381,2004-07-30 00:00:00,2003-07-01 00:00:00,11116.7
2382,2005-07-29 00:00:00,2003-07-01 00:00:00,11087.4
2383,2006-07-28 00:00:00,2003-07-01 00:00:00,11086.1
2384,2009-07-31 00:00:00,2003-07-01 00:00:00,11255.7
2385,2011-07-29 00:00:00,2003-07-01 00:00:00,11255.1
2386,2013-07-31 00:00:00,2003-07-01 00:00:00,11628.4
2387,2014-07-30 00:00:00,2003-07-01 00:00:00,11625.1
2388,2017-10-27 00:00:00,2003-07-01 00:00:00,11625.137
2389,2018-07-27 00:00:00,2003-07-01 00:00:00,11567.326
2390,2021-07-29 00:00:00,2003-07-01 00:00:00,11566.669
2391,2004-01-30 00:00:00,2003-10-01 00:00:00,11246.3
2392,2004-02-27 00:00:00,2003-10-01 00:00:00,11252.3
2393,2004-03-25 00:00:00,2003-10-01 00:00:00,11262.0
2394,2004-07-30 00:00:00,2003-10-01 00:00:00,11270.9
2395,2005-07-29 00:00:00,2003-10-01 00:00:00,11236.0
2396,2006-07-28 00:00:00,2003-10-01 00:00:00,11219.5
2397,2009-07-31 00:00:00,2003-10-01 00:00:00,11416.5
2398,2011-07-29 00:00:00,2003-10-01 00:00:00,11414.8
2399,2013-07-31 00:00:00,2003-10-01 00:00:00,11818.5
2400,2014-07-30 00:00:00,2003-10-01 00:00:00,11816.8
2401,2017-10-27 00:00:00,2003-10-01 00:00:00,11816.827
2402,2018-07-27 00:00:00,2003-10-01 00:00:00,11769.275
2403,2021-07-29 00:00:00,2003-10-01 00:00:00,11772.234
2404,2004-04-29 00:00:00,2004-01-01 00:00:00,11447.8
2405,2004-05-27 00:00:00,2004-01-01 00:00:00,11459.6
2406,2004-06-25 00:00:00,2004-01-01 00:00:00,11451.2
2407,2004-07-30 00:00:00,2004-01-01 00:00:00,11472.6
2408,2005-07-29 00:00:00,2004-01-01 00:00:00,11457.1
2409,2006-07-28 00:00:00,2004-01-01 00:00:00,11430.9
2410,2007-07-27 00:00:00,2004-01-01 00:00:00,11405.5
2411,2009-07-31 00:00:00,2004-01-01 00:00:00,11597.2
2412,2011-07-29 00:00:00,2004-01-01 00:00:00,11589.9
2413,2013-07-31 00:00:00,2004-01-01 00:00:00,11991.4
2414,2014-07-30 00:00:00,2004-01-01 00:00:00,11988.4
2415,2017-10-27 00:00:00,2004-01-01 00:00:00,11988.403
2416,2018-07-27 00:00:00,2004-01-01 00:00:00,11920.169
2417,2021-07-29 00:00:00,2004-01-01 00:00:00,11923.447
2418,2004-07-30 00:00:00,2004-04-01 00:00:00,11649.3
2419,2004-08-27 00:00:00,2004-04-01 00:00:00,11643.1
2420,2004-09-29 00:00:00,2004-04-01 00:00:00,11657.5
2421,2005-07-29 00:00:00,2004-04-01 00:00:00,11666.1
2422,2006-07-28 00:00:00,2004-04-01 00:00:00,11649.3
2423,2007-07-27 00:00:00,2004-04-01 00:00:00,11610.3
2424,2009-07-31 00:00:00,2004-04-01 00:00:00,11778.4
2425,2011-07-29 00:00:00,2004-04-01 00:00:00,11762.9
2426,2013-07-31 00:00:00,2004-04-01 00:00:00,12183.5
2427,2014-07-30 00:00:00,2004-04-01 00:00:00,12181.4
2428,2017-10-27 00:00:00,2004-04-01 00:00:00,12181.398
2429,2018-07-27 00:00:00,2004-04-01 00:00:00,12108.987
2430,2021-07-29 00:00:00,2004-04-01 00:00:00,12112.815
2431,2004-10-29 00:00:00,2004-07-01 00:00:00,11803.5
2432,2004-11-30 00:00:00,2004-07-01 00:00:00,11810.0
2433,2004-12-22 00:00:00,2004-07-01 00:00:00,11814.9
2434,2005-07-29 00:00:00,2004-07-01 00:00:00,11818.8
2435,2006-07-28 00:00:00,2004-07-01 00:00:00,11799.4
2436,2007-07-27 00:00:00,2004-07-01 00:00:00,11779.4
2437,2009-07-31 00:00:00,2004-07-01 00:00:00,11950.5
2438,2011-07-29 00:00:00,2004-07-01 00:00:00,11936.3
2439,2013-07-31 00:00:00,2004-07-01 00:00:00,12369.4
2440,2014-07-30 00:00:00,2004-07-01 00:00:00,12367.7
2441,2017-10-27 00:00:00,2004-07-01 00:00:00,12367.744
2442,2018-07-27 00:00:00,2004-07-01 00:00:00,12303.34
2443,2021-07-29 00:00:00,2004-07-01 00:00:00,12305.307
2444,2005-01-28 00:00:00,2004-10-01 00:00:00,11967.0
2445,2005-02-25 00:00:00,2004-10-01 00:00:00,11988.9
2446,2005-03-30 00:00:00,2004-10-01 00:00:00,11994.8
2447,2005-07-29 00:00:00,2004-10-01 00:00:00,11995.2
2448,2006-07-28 00:00:00,2004-10-01 00:00:00,11970.3
2449,2007-07-27 00:00:00,2004-10-01 00:00:00,11948.5
2450,2009-07-31 00:00:00,2004-10-01 00:00:00,12144.9
2451,2011-07-29 00:00:00,2004-10-01 00:00:00,12123.9
2452,2013-07-31 00:00:00,2004-10-01 00:00:00,12563.8
2453,2014-07-30 00:00:00,2004-10-01 00:00:00,12562.2
2454,2017-10-27 00:00:00,2004-10-01 00:00:00,12562.163
2455,2018-07-27 00:00:00,2004-10-01 00:00:00,12522.425
2456,2021-07-29 00:00:00,2004-10-01 00:00:00,12527.214
2457,2005-04-28 00:00:00,2005-01-01 00:00:00,12182.7
2458,2005-05-26 00:00:00,2005-01-01 00:00:00,12191.7
2459,2005-07-29 00:00:00,2005-01-01 00:00:00,12198.8
2460,2006-07-28 00:00:00,2005-01-01 00:00:00,12173.2
2461,2007-07-27 00:00:00,2005-01-01 00:00:00,12154.0
2462,2008-07-31 00:00:00,2005-01-01 00:00:00,12155.4
2463,2009-07-31 00:00:00,2005-01-01 00:00:00,12379.5
2464,2011-07-29 00:00:00,2005-01-01 00:00:00,12361.8
2465,2013-07-31 00:00:00,2005-01-01 00:00:00,12816.2
2466,2014-07-30 00:00:00,2005-01-01 00:00:00,12813.7
2467,2017-10-27 00:00:00,2005-01-01 00:00:00,12813.729
2468,2018-07-27 00:00:00,2005-01-01 00:00:00,12761.337
2469,2021-07-29 00:00:00,2005-01-01 00:00:00,12767.286
2470,2005-07-29 00:00:00,2005-04-01 00:00:00,12376.2
2471,2005-08-31 00:00:00,2005-04-01 00:00:00,12373.1
2472,2005-09-29 00:00:00,2005-04-01 00:00:00,12378.0
2473,2006-07-28 00:00:00,2005-04-01 00:00:00,12346.1
2474,2007-07-27 00:00:00,2005-04-01 00:00:00,12317.4
2475,2008-07-31 00:00:00,2005-04-01 00:00:00,12297.5
2476,2009-07-31 00:00:00,2005-04-01 00:00:00,12516.8
2477,2011-07-29 00:00:00,2005-04-01 00:00:00,12500.0
2478,2013-07-31 00:00:00,2005-04-01 00:00:00,12975.7
2479,2014-07-30 00:00:00,2005-04-01 00:00:00,12974.1
2480,2017-10-27 00:00:00,2005-04-01 00:00:00,12974.083
2481,2018-07-27 00:00:00,2005-04-01 00:00:00,12910.022
2482,2021-07-29 00:00:00,2005-04-01 00:00:00,12922.656
2483,2005-10-28 00:00:00,2005-07-01 00:00:00,12589.6
2484,2005-11-30 00:00:00,2005-07-01 00:00:00,12601.0
2485,2005-12-21 00:00:00,2005-07-01 00:00:00,12605.7
2486,2006-07-28 00:00:00,2005-07-01 00:00:00,12573.5
2487,2007-07-27 00:00:00,2005-07-01 00:00:00,12558.8
2488,2008-07-31 00:00:00,2005-07-01 00:00:00,12538.2
2489,2009-07-31 00:00:00,2005-07-01 00:00:00,12741.6
2490,2011-07-29 00:00:00,2005-07-01 00:00:00,12728.6
2491,2013-07-31 00:00:00,2005-07-01 00:00:00,13206.5
2492,2014-07-30 00:00:00,2005-07-01 00:00:00,13205.4
2493,2017-10-27 00:00:00,2005-07-01 00:00:00,13205.445
2494,2018-07-27 00:00:00,2005-07-01 00:00:00,13142.873
2495,2021-07-29 00:00:00,2005-07-01 00:00:00,13142.642
2496,2006-01-27 00:00:00,2005-10-01 00:00:00,12735.3
2497,2006-02-28 00:00:00,2005-10-01 00:00:00,12760.4
2498,2006-03-30 00:00:00,2005-10-01 00:00:00,12766.1
2499,2006-07-28 00:00:00,2005-10-01 00:00:00,12730.5
2500,2007-07-27 00:00:00,2005-10-01 00:00:00,12705.5
2501,2008-07-31 00:00:00,2005-10-01 00:00:00,12696.4
2502,2009-07-31 00:00:00,2005-10-01 00:00:00,12915.6
2503,2011-07-29 00:00:00,2005-10-01 00:00:00,12901.4
2504,2013-07-31 00:00:00,2005-10-01 00:00:00,13383.3
2505,2014-07-30 00:00:00,2005-10-01 00:00:00,13381.6
2506,2017-10-27 00:00:00,2005-10-01 00:00:00,13381.629
2507,2018-07-27 00:00:00,2005-10-01 00:00:00,13332.316
2508,2021-07-29 00:00:00,2005-10-01 00:00:00,13324.204
2509,2006-04-28 00:00:00,2006-01-01 00:00:00,13020.9
2510,2006-05-25 00:00:00,2006-01-01 00:00:00,13037.4
2511,2006-06-29 00:00:00,2006-01-01 00:00:00,13042.3
2512,2006-07-28 00:00:00,2006-01-01 00:00:00,13008.4
2513,2007-07-27 00:00:00,2006-01-01 00:00:00,12964.6
2514,2008-07-31 00:00:00,2006-01-01 00:00:00,12959.6
2515,2009-07-31 00:00:00,2006-01-01 00:00:00,13183.5
2516,2011-07-29 00:00:00,2006-01-01 00:00:00,13161.4
2517,2013-07-31 00:00:00,2006-01-01 00:00:00,13649.8
2518,2014-07-30 00:00:00,2006-01-01 00:00:00,13648.9
2519,2017-10-27 00:00:00,2006-01-01 00:00:00,13648.904
2520,2018-07-27 00:00:00,2006-01-01 00:00:00,13603.933
2521,2021-07-29 00:00:00,2006-01-01 00:00:00,13599.16
2522,2006-07-28 00:00:00,2006-04-01 00:00:00,13193.9
2523,2006-08-30 00:00:00,2006-04-01 00:00:00,13209.7
2524,2006-09-28 00:00:00,2006-04-01 00:00:00,13197.3
2525,2007-07-27 00:00:00,2006-04-01 00:00:00,13155.0
2526,2008-07-31 00:00:00,2006-04-01 00:00:00,13134.1
2527,2009-07-31 00:00:00,2006-04-01 00:00:00,13347.8
2528,2011-07-29 00:00:00,2006-04-01 00:00:00,13330.4
2529,2013-07-31 00:00:00,2006-04-01 00:00:00,13802.9
2530,2014-07-30 00:00:00,2006-04-01 00:00:00,13799.8
2531,2017-10-27 00:00:00,2006-04-01 00:00:00,13799.794
2532,2018-07-27 00:00:00,2006-04-01 00:00:00,13749.806
2533,2021-07-29 00:00:00,2006-04-01 00:00:00,13753.424
2534,2006-10-27 00:00:00,2006-07-01 00:00:00,13308.3
2535,2006-11-29 00:00:00,2006-07-01 00:00:00,13327.1
2536,2006-12-21 00:00:00,2006-07-01 00:00:00,13322.6
2537,2007-07-27 00:00:00,2006-07-01 00:00:00,13266.9
2538,2008-07-31 00:00:00,2006-07-01 00:00:00,13249.6
2539,2009-07-31 00:00:00,2006-07-01 00:00:00,13452.9
2540,2011-07-29 00:00:00,2006-07-01 00:00:00,13432.8
2541,2013-07-31 00:00:00,2006-07-01 00:00:00,13910.5
2542,2014-07-30 00:00:00,2006-07-01 00:00:00,13908.5
